# pax-britannica state trace
# frames=12000 lua=Lua 5.4
# frame hash live_actors factory fighter bomber frigate laser bomb missile
6463 e05eb570f5865a70 123 4 1 6 2 0 0 0
6464 1cbf0a4cc3461914 122 4 1 6 2 0 0 0
6465 59e68abb3d76d539 123 4 1 6 2 0 1 0
6466 38d473d8a380ddb0 123 4 1 6 2 0 1 0
6467 493867e89bc5d40b 123 4 1 6 2 0 1 0
6468 96d4b60ec2141651 123 4 1 6 2 0 1 0
6469 21e089134f14b53b 123 4 1 6 2 0 1 0
6470 952c66e499f5e275 123 4 1 6 2 0 1 0
6471 79db9a1904f508ef 123 4 1 6 2 0 1 0
6472 9d19bbdbb92946c0 123 4 1 6 2 0 1 0
6473 3d94652ec5144117 123 4 1 6 2 0 1 0
6474 ef135076ead37293 123 4 1 6 2 0 1 0
6475 63f5ea0267574233 123 4 1 6 2 0 1 0
6476 4e5e0ebf391a2ea0 123 4 1 6 2 0 1 0
6477 fb08f00131c087ff 124 4 1 6 2 0 1 0
6478 6992a21ea1e768e6 124 4 1 6 2 0 1 0
6479 83377b5146c57189 124 4 1 6 2 0 1 0
6480 1b4892cbf0230a8b 125 4 1 6 2 0 1 0
6481 4aa27d166f0d5b9a 124 4 1 6 2 0 0 0
6482 10d4e1493d121309 124 4 1 6 2 0 0 0
6483 07288b3f3b45ba76 124 4 1 6 2 0 0 0
6484 26310114b6d0d147 126 4 1 6 2 1 0 0
6485 d4e40cacdf8e1edc 126 4 1 6 2 1 0 0
6486 cf6c9f9a9be15eb5 125 4 1 6 2 1 0 0
6487 732ab4bc5c99f7f1 125 4 1 6 2 1 0 0
6488 e0f78642f3fdeb2c 126 4 1 6 2 1 0 0
6489 3f79febc2e297526 126 4 1 6 2 1 0 0
6490 9bee587a8251a8f5 127 4 1 6 2 2 0 0
6491 1f146cd518a62803 126 4 1 6 2 1 0 0
6492 ebdb86d7e05fb54c 127 4 1 6 2 1 0 0
6493 54ed5c64e94b0ce3 126 4 1 6 2 1 0 0
6494 d7c4dbd76c5400b2 126 4 1 6 2 1 0 0
6495 dbd356aac5a71a80 127 4 1 6 2 1 0 0
6496 01041e9ead978e66 127 4 1 6 2 1 0 0
6497 931c1a315fc5c4b2 127 4 1 6 2 1 0 0
6498 0ecf9e9b32b9764d 128 4 1 6 2 1 1 0
6499 926d9f9571a33e72 128 4 1 6 2 1 1 0
6500 b5918ead9ea9f7a4 129 4 1 6 2 1 1 0
6501 77dffeaf134ec434 128 4 1 6 2 0 1 0
6502 21569699abe9bf0b 129 4 1 6 2 1 1 0
6503 41a068e684511688 129 4 1 6 2 1 1 0
6504 e98c6c0c6a959a49 129 4 1 6 2 1 1 0
6505 5a862a8f1f3fd148 129 4 1 6 2 1 2 0
6506 96c99c712864ec13 130 4 1 6 2 1 2 0
6507 b95a60905211ad94 129 4 1 6 2 0 2 0
6508 3bf8693de2dd8f54 130 4 1 6 2 1 2 0
6509 db7f0bf1db2eb4d0 129 4 1 6 2 1 2 0
6510 f760819c654a9a3e 129 4 1 6 2 1 2 0
6511 0633863ff8349053 129 4 1 6 2 1 2 0
6512 38cfe8268ccb787e 129 4 1 6 2 0 2 0
6513 9e22e055b835db87 130 4 1 6 2 0 2 0
6514 41cac491d5b7206d 130 4 1 6 2 0 2 0
6515 0aa2714b3688c472 129 4 1 6 2 0 2 0
6516 075ca1328c48ac2d 129 4 1 6 2 0 2 0
6517 fc2df6177368b363 129 4 1 6 2 0 2 0
6518 519ddbfaf9472eef 128 4 1 6 2 0 2 0
6519 ea4671b0ddeb8fcb 129 4 1 6 2 0 2 0
6520 3267b963f2cae782 130 4 1 6 2 0 2 0
6521 5da7274b159df859 130 4 1 6 2 0 2 0
6522 044225ed27cc5407 130 4 1 6 2 0 2 0
6523 cec864b2716354fa 130 4 1 6 2 0 2 0
6524 8d8600c8b66096ac 130 4 1 6 2 0 2 0
6525 b5e1a757706affc8 129 4 1 6 2 0 1 0
6526 29132e0bc1d9fa55 127 4 1 6 1 0 1 0
6527 c56097bc4dde796d 127 4 1 6 1 0 1 0
6528 838d5c0ce98a8cde 127 4 1 6 1 0 1 0
6529 3edb6165350fa696 128 4 1 6 1 0 1 0
6530 71e4a6e027f662b8 128 4 1 6 1 0 1 0
6531 8535c2abc79d0f06 128 4 1 6 1 0 1 0
6532 d69aa633c45ff81e 128 4 1 6 1 0 1 0
6533 2c12cca0022be00f 128 4 1 6 1 0 1 0
6534 25ad016161f05bd5 127 4 1 6 1 0 1 0
6535 aa5f93e7b4727a03 127 4 1 6 1 0 1 0
6536 4a656fe2d7b4f1ef 127 4 1 6 1 0 1 0
6537 4f9e9700592693c8 127 4 1 6 1 0 1 0
6538 a4101cd110d18405 127 4 1 6 1 0 1 0
6539 6f1f88a946382d4e 127 4 1 6 1 0 1 0
6540 cd781cfa6c63141b 127 4 1 6 1 0 1 0
6541 14403fca9c987419 127 4 1 6 1 0 1 0
6542 65d062a58db6bce1 127 4 1 6 1 0 1 0
6543 16ed9ab7cbf2f436 127 4 1 6 1 0 1 0
6544 facfc22cf209b3a7 126 4 1 6 1 0 1 0
6545 0d2d269fb9c91048 128 4 1 6 1 0 2 0
6546 a11a3245c53a6894 128 4 1 6 1 0 2 0
6547 c6c45a16ce851b58 128 4 1 6 1 0 2 0
6548 35e1625dedf3097f 128 4 1 6 1 0 2 0
6549 e8f6fa1e2a8f61d4 127 4 1 6 1 0 1 0
6550 6ff784fdff866f7f 127 4 1 6 1 0 1 0
6551 43a37a9fe2d95848 127 4 1 6 1 0 1 0
6552 6f9efff6776e0ac9 127 4 1 6 1 0 1 0
6553 d83e9264e23a004d 127 4 1 6 1 0 2 0
6554 8476eea32fa9b32b 127 4 1 6 1 0 2 0
6555 e70d3e54ea1024d3 126 4 1 6 1 0 2 0
6556 16b059270b12bdf9 126 4 1 6 1 0 2 0
6557 4e470216923f2a4c 124 4 1 6 1 0 1 0
6558 ed3336b22f131ceb 124 4 1 6 1 0 1 0
6559 0d7dd04fea5b1097 124 4 1 6 1 0 1 0
6560 8e04641dc24fa464 124 4 1 6 1 0 1 0
6561 6b6c140d82dde3e6 122 4 0 6 1 0 1 0
6562 7076e8f4d4b0afb0 122 4 0 6 1 0 1 0
6563 5991d68b9983615a 122 4 0 6 1 0 1 0
6564 3bc5fe36e07ad9d7 122 4 0 6 1 0 1 0
6565 29a1b918b94d286f 122 4 0 6 1 0 1 0
6566 a54d1ab1b2016944 122 4 0 6 1 0 1 1
6567 f4a611ff15930a2b 123 4 0 6 1 0 1 1
6568 c292142109533c7b 124 4 0 6 1 0 1 1
6569 95b04f0665c45651 124 4 0 6 1 0 1 1
6570 5af9214a2e3a79fd 124 4 0 6 1 0 1 1
6571 e4808823e3f5c09a 125 4 1 6 1 0 1 1
6572 47f6e7bb8ab91a83 126 4 1 6 1 0 1 2
6573 b121e8cb5f1cbde8 126 4 1 6 1 0 1 2
6574 51dc60cdd7852ed5 126 4 1 6 1 0 1 2
6575 958f21817b498986 126 4 1 6 1 0 1 2
6576 9fb7a5f6fd046abe 126 4 1 6 1 0 1 2
6577 3691b2b603db9578 127 4 1 6 1 0 1 2
6578 ed5200d871d7aa77 128 4 1 6 1 0 1 3
6579 2ba2c1e9502b78ee 128 4 1 6 1 0 1 3
6580 7acb1a601d67423c 128 4 1 6 1 0 1 3
6581 9e800ddc55c5d52a 128 4 1 6 1 0 1 3
6582 d22bc903523aa30d 129 4 1 6 1 0 1 3
6583 79a783a28834072e 129 4 1 6 1 0 1 3
6584 10152ac114aa11bb 130 4 1 6 1 0 1 4
6585 80aba0e72e163311 130 4 1 6 1 0 1 4
6586 40cd4f92a13eb67e 129 4 1 6 1 0 1 4
6587 bde0a54ae89ebf6f 130 4 1 6 1 0 1 4
6588 8152aecaf8c0ffde 130 4 1 6 1 0 1 4
6589 0f6cc66d644ba2d2 130 4 1 6 1 0 1 4
6590 f67991108650ac60 131 4 1 6 1 0 1 5
6591 3bb1e3c09ecc6cd4 130 4 1 6 1 0 0 5
6592 7e1deb8ca953a400 131 4 1 6 1 0 0 5
6593 f408fee01d415be5 131 4 1 6 1 0 1 5
6594 e3be8048b6366ae6 130 4 1 6 1 0 1 5
6595 28a8969e7537b74d 130 4 1 6 1 0 1 5
6596 aa4a30444d748032 131 4 1 6 1 0 1 6
6597 67457e49c74718c5 131 4 1 6 1 0 1 6
6598 97219a1f19ba7fa9 131 4 1 6 1 0 1 6
6599 7b35147eb0b6d5dc 131 4 1 6 1 0 1 6
6600 df804f556decb5ce 131 4 1 6 1 0 1 6
6601 96a0cc947158b48e 132 4 1 6 2 0 1 6
6602 4a43bf0ad188b655 133 4 1 6 2 0 1 7
6603 e9bbad05dbf330c1 133 4 1 6 2 0 1 7
6604 a48078053bfe38d9 133 4 1 6 2 0 1 7
6605 ddb8943a935f4403 133 4 1 6 2 0 1 7
6606 e493d24537dba382 133 4 1 6 2 0 1 7
6607 3c3e1671ad1f792a 132 4 1 6 2 0 1 6
6608 61cc62ec090d26a6 132 4 1 6 2 0 1 6
6609 87b06bc5afa47b11 132 4 1 6 2 0 1 6
6610 0e76a69c9622d760 129 4 1 6 2 0 0 6
6611 1b6f6f62ede7f24c 130 4 1 6 2 0 0 7
6612 a4dc30882e756c27 130 4 1 6 2 0 0 7
6613 c12be1532fb665f3 131 4 1 6 2 0 0 7
6614 eebd7bfe9e91411f 131 4 1 6 2 0 0 7
6615 7bd5b7626e32e2be 131 4 1 6 2 0 0 7
6616 8ee403dbe27e1cc5 131 4 1 6 2 0 0 7
6617 b086994187070474 130 4 1 6 2 0 0 7
6618 dd673fe1cb8eb8fa 130 4 1 6 2 0 0 7
6619 12987e73e0d2e277 130 4 1 6 2 0 0 7
6620 4358bdb7906feb51 130 4 1 6 2 0 0 7
6621 6c09ca6522501b08 130 4 1 6 2 0 0 7
6622 a5925ed337072601 130 4 1 6 2 0 0 7
6623 7f92844f191bf9fe 130 4 1 6 2 0 0 7
6624 21c251f0d0e99dea 129 4 1 6 2 0 0 7
6625 70513ea247fcfa76 127 4 1 6 2 0 0 6
6626 7f9f08294f00fa32 127 4 1 6 2 0 0 6
6627 888825ef824e015d 127 4 1 6 2 0 0 6
6628 16f9a4eaa78be330 127 4 1 6 2 0 0 6
6629 7e4f1cb6d820ebd3 127 4 1 6 2 0 0 6
6630 7c4b820a7f30f4b4 127 4 1 6 2 0 0 6
6631 661ea2d4af136344 126 4 1 6 2 0 0 5
6632 4da115041c0f1633 126 4 1 6 2 0 0 5
6633 517cae8ff3b14292 127 4 1 6 2 0 1 5
6634 a289d10981a7f1e5 127 4 1 6 2 0 1 5
6635 97ca7a328d4367c2 128 4 1 6 2 0 2 5
6636 b9a14bf747d17fd7 128 4 1 6 2 0 2 5
6637 575385a8e67baa20 126 4 1 6 2 0 2 4
6638 ad93b0c746892cd9 126 4 1 6 2 0 2 4
6639 ea957f81124ff7e3 126 4 1 6 2 0 2 4
6640 40f9da7a96fec92f 126 4 1 6 2 0 2 4
6641 e0a9925c62ceb449 126 4 1 6 2 0 2 4
6642 002118002fdfec34 126 4 1 6 2 0 2 4
6643 6f25542ed663b6be 126 4 1 6 2 0 2 4
6644 e396f3271d9f2175 126 4 1 6 2 0 2 4
6645 cd7f8cddc8d4b650 126 4 1 6 2 0 2 4
6646 41731ac635b8b11c 126 4 1 6 2 0 2 4
6647 6076eab32c67a6aa 126 4 1 6 2 0 2 4
6648 e38a6060f7919705 126 4 1 6 2 0 2 4
6649 399decc6a9ae7774 126 4 1 6 2 0 2 4
6650 bce2b7b59f5d7544 126 4 1 6 2 0 2 4
6651 dde37bcbe29c7af4 126 4 1 6 2 0 2 4
6652 dcf37d99febbfc6d 124 4 1 6 2 0 1 4
6653 cf277700b4356c16 125 4 1 6 2 0 1 4
6654 0c085d553f3e8e38 124 4 1 6 2 0 1 4
6655 095df131489d7a59 123 4 1 6 2 0 1 4
6656 8e68a030d2553ac7 122 4 1 6 2 0 1 4
6657 5034d1481a7cd6e1 123 4 1 6 2 0 1 4
6658 99f21124062e4ca3 123 4 1 6 2 0 1 4
6659 5e2995f31051811b 124 4 1 6 2 0 1 4
6660 d6c2d397a25ad830 124 4 1 6 2 0 1 4
6661 3044ba246305b0f4 124 4 1 6 2 0 1 4
6662 19cd0db44962bb6c 124 4 1 6 2 0 1 4
6663 85a4d0604f80dcb2 125 4 1 6 2 0 1 4
6664 87afe3451ad6d823 125 4 1 6 2 0 1 4
6665 0d8b898c3f4575c0 125 4 1 6 2 0 1 3
6666 1f168fd36c5fa5e1 124 4 0 6 2 0 1 3
6667 0e6858f664138354 124 4 0 6 2 0 1 3
6668 97f7e772c16f2f46 124 4 0 6 2 0 1 3
6669 54c5839b2eda6f03 124 4 0 6 2 0 1 3
6670 a1bb4598d5792960 125 4 0 6 2 0 1 3
6671 d476fb27f8a68311 125 4 0 6 2 0 1 3
6672 e4b008873ff24acb 126 4 0 6 2 0 1 3
6673 537a86c2b53acd69 126 4 0 6 2 0 1 3
6674 94f5a8619b92b420 126 4 0 6 2 0 1 3
6675 bfa624155426cc7d 127 4 0 6 2 0 2 3
6676 630050cf4ae6b648 129 4 0 6 2 0 3 3
6677 927241ffd41d505e 129 4 0 6 2 0 3 3
6678 20ea45b93946cb1e 129 4 0 6 2 0 3 3
6679 895bf066f9ff313d 130 4 0 6 2 0 3 3
6680 331b25858ba8953c 131 4 0 6 2 0 3 3
6681 6943c5d3a427da2c 131 4 0 6 2 0 3 3
6682 6adfabee89f1d672 131 4 0 6 2 0 3 3
6683 e67dfbc224e1d340 131 4 0 6 2 0 3 3
6684 3c12cd4e7ca919fb 130 4 0 6 2 0 3 3
6685 2a979cf13f9f3d17 130 4 0 6 2 0 3 3
6686 a4ab494bea9df637 130 4 0 6 2 0 3 3
6687 ff93c03c4b188721 130 4 0 6 2 0 3 3
6688 e60fa3b46470cd06 130 4 0 6 2 0 3 3
6689 94b925c60cf37c1c 130 4 0 6 2 0 3 3
6690 752ae047dfd2ee66 130 4 0 6 2 0 3 3
6691 51166ca2d3373058 131 4 1 6 2 0 3 3
6692 ed8f3ce6ed1ba04d 132 4 1 6 2 0 3 3
6693 8f00928be0ef14a6 132 4 1 6 2 0 3 3
6694 d93d1bbe807bbdd6 132 4 1 6 2 0 3 3
6695 015d62674e32cca8 132 4 1 6 2 0 3 3
6696 1a981c4c14d4bd30 132 4 1 6 2 0 3 3
6697 61c180ee7f031b07 132 4 1 6 2 0 3 3
6698 7d440ea1897e8405 131 4 1 6 2 0 3 3
6699 1dbe6cc7562498aa 132 4 1 6 2 0 3 3
6700 d7a2a4aa93cce108 131 4 1 6 2 0 3 3
6701 a836c8394639d9ad 131 4 1 6 2 0 3 3
6702 a69fdcb13944e4a4 130 4 1 6 2 0 2 3
6703 457e92792dae5c22 130 4 1 6 2 0 2 3
6704 389864c4a95e7abe 129 4 1 6 2 0 2 3
6705 1fc9e6220fb90944 129 4 1 6 2 0 2 3
6706 139404b5a509d734 129 4 1 6 2 0 2 3
6707 c1d8a598e20871b7 127 4 1 6 2 0 1 3
6708 2b5a04c0774d3f11 126 4 1 6 2 0 1 3
6709 eab6fca5ba3db696 126 4 1 6 2 0 1 3
6710 3ba9ad34b4e441cf 126 4 1 6 2 0 1 3
6711 b00ad97f92751e6a 126 4 1 6 2 0 1 3
6712 3d8170aef9a640c7 126 4 1 6 2 0 1 3
6713 820ea624f1c34955 126 4 1 6 2 0 1 3
6714 4ac86ba59f0ba2b6 126 4 1 6 2 0 1 3
6715 940945611816aa52 127 4 1 6 2 0 2 3
6716 8e87c620fe51152d 128 4 1 6 2 0 3 3
6717 5adf137d96484cdc 128 4 1 6 2 0 3 3
6718 e60983af97e17fd6 128 4 1 6 2 0 3 3
6719 54224367373859a1 127 4 1 6 2 0 3 3
6720 03619216d603672a 127 4 1 6 2 0 3 3
6721 f6dc0e4c28e8b1d7 127 4 1 6 2 0 3 3
6722 559841082ee805c4 127 4 1 6 2 0 3 3
6723 9849057720686f47 127 4 1 6 2 0 3 3
6724 eea94e86bc22bba8 127 4 1 6 2 0 3 3
6725 3f7897c6d5675f11 126 4 1 6 2 0 3 3
6726 3f8fac74367fc39c 125 4 1 6 2 0 3 3
6727 e855f08b893f4407 124 4 1 6 2 0 3 3
6728 45d8aed65a34bec9 123 4 1 6 2 0 3 3
6729 7d08576a81170d36 123 4 1 6 2 0 3 3
6730 ac2534e5eaea31dc 123 4 1 6 2 0 3 3
6731 4f34a417fd1d159a 123 4 1 6 2 0 3 3
6732 97a33899af41f653 123 4 1 6 2 0 3 3
6733 bc185c7b3c69b863 124 4 1 6 2 0 4 3
6734 78846c75317a0cd2 124 4 1 6 2 0 4 3
6735 c0a742565c1a4403 125 4 1 6 2 0 4 3
6736 5df1e2f26810faeb 124 4 1 6 2 0 4 3
6737 2bd1271730d039ce 126 4 1 6 2 0 4 3
6738 ac6c44b788b898f7 126 4 1 6 2 0 4 3
6739 e5c9e661181bfbc0 126 4 1 6 2 0 4 3
6740 486462af80457dea 126 4 1 6 2 0 4 3
6741 97350232d527c242 126 4 1 6 2 0 4 3
6742 17abbbe91d4af38c 125 4 1 6 2 0 3 3
6743 991295474a156a50 124 4 1 6 1 0 3 3
6744 9a10024cff87472d 124 4 1 6 1 0 3 3
6745 3197eca701e9466c 124 4 1 6 1 0 3 3
6746 31135d5e68fdcc1f 123 4 1 6 1 0 2 3
6747 6535e275bc7f461e 124 4 1 6 1 0 2 3
6748 0d2e0989a66dcc85 124 4 1 6 1 0 2 3
6749 9e72489ec65d52e2 125 4 1 6 1 0 2 3
6750 8a212aa673b09396 125 4 1 6 1 0 2 3
6751 b4c7d15e23da496a 125 4 1 6 1 0 2 3
6752 6ba0a9443a4b059f 124 4 1 6 1 0 2 2
6753 184e972c87e5a89a 125 4 1 6 1 0 2 2
6754 f30465f846eba77a 125 4 1 6 1 0 2 2
6755 43dee61648a35c6c 125 4 1 6 1 0 2 2
6756 da8a796ad7a0b0a1 126 4 1 6 1 0 3 2
6757 61a97b6633c8a8ff 126 4 1 6 1 0 3 2
6758 1063274e9f0eddf0 127 4 1 6 1 0 3 2
6759 1767f335ec591c6f 126 4 1 6 1 0 3 2
6760 0c68bbd7b7cb87d6 127 4 1 6 1 0 3 2
6761 7cd96dbf344efb18 127 4 1 6 1 0 3 2
6762 af280af94dd4e0d6 126 4 1 6 1 0 3 2
6763 373f0f1424f57b8e 126 4 1 6 1 0 3 2
6764 012f3d0b4f05458d 126 4 1 6 1 0 3 2
6765 c280551a11ae4778 126 4 1 6 1 0 3 2
6766 260b27b4aa44a72d 127 4 1 6 1 0 3 2
6767 0336404197b9af54 126 4 1 6 1 0 3 2
6768 17d773c39f4a7a4b 125 4 1 6 1 0 3 2
6769 fd6d2178165e1938 125 4 1 6 1 0 3 2
6770 9ec27e52bece82fe 125 4 1 6 1 0 3 2
6771 782d1eda8718d0e1 125 4 1 6 1 0 3 2
6772 1057a7a16292eb2b 123 4 1 6 1 0 3 1
6773 e5b69fdb1d0cbb35 124 4 1 6 1 0 4 1
6774 6e2753fc86e7ecfe 124 4 1 6 1 0 4 1
6775 0fef1ab3e622fde5 124 4 1 6 1 0 4 1
6776 aad66b88afc56597 125 4 1 6 1 0 4 1
6777 98d86152fafa6ac0 125 4 1 6 1 0 4 1
6778 6121d86435955f7c 125 4 1 6 1 0 4 1
6779 b1707a329fceac76 125 4 1 6 1 0 4 1
6780 ecfece0472cf366a 125 4 1 6 1 0 4 1
6781 8bae4dbc8a20b7d4 126 4 1 6 1 0 4 1
6782 9b321971e5684513 126 4 1 6 1 0 4 1
6783 c982eba28b28332e 126 4 1 6 1 0 4 1
6784 de3cd129f8b60e53 126 4 1 6 1 0 4 1
6785 68ba997f5a5d2f17 126 4 1 6 1 0 4 1
6786 690abe9426334453 126 4 1 6 1 0 4 1
6787 f8e19d11a37affda 127 4 1 6 1 0 4 1
6788 95fb517fd5c226f8 127 4 1 6 1 0 4 1
6789 3b930c0f29dbf8b5 126 4 1 6 1 0 4 1
6790 606d5dd16e7873d2 126 4 1 6 1 0 4 1
6791 dd355a425a616526 126 4 1 6 1 0 4 1
6792 7b17aac503691028 127 4 1 6 1 0 4 1
6793 5fd57d898890a73a 127 4 1 6 1 0 4 1
6794 b467c2e334399419 127 4 1 6 1 0 4 1
6795 900a723384d03472 127 4 1 6 1 0 4 1
6796 627518a43c80801e 128 4 1 6 1 0 5 1
6797 8b9c4dd99f6ddbb6 128 4 1 6 1 0 5 1
6798 4e52980de6628cf1 129 4 1 6 1 0 5 1
6799 98147872a9f24e56 129 4 1 6 1 0 5 1
6800 d5216d2bb94312d0 129 4 1 6 1 0 5 1
6801 5a88849acaaaac07 129 4 1 6 1 0 5 1
6802 8fe0adf253f21cc4 128 4 1 6 1 0 5 1
6803 d82a202d472e38b0 128 4 1 6 1 0 5 1
6804 838bd28de5819df4 128 4 1 6 1 0 5 1
6805 26765eb0a520bd53 129 4 1 6 1 0 5 1
6806 7b548ba3b91285b3 128 4 1 6 1 0 5 1
6807 b4ed850ced0f0fe8 128 4 1 6 1 0 5 1
6808 58cf8e3fba94c544 129 4 1 6 1 0 5 1
6809 2078a40db1b9417d 128 4 1 6 1 0 5 1
6810 0643f8820416fcbf 128 4 1 6 1 0 5 1
6811 e83419ed83e6b1ad 129 4 1 7 1 0 5 1
6812 88dd729615db0de4 130 4 1 7 1 0 5 1
6813 440444474bd566e2 131 4 1 7 1 0 5 1
6814 f2c5b4ab9009c07f 131 4 1 7 1 0 5 1
6815 4080b48e371a49aa 131 4 1 7 1 0 5 1
6816 fdbf736e8c1de715 131 4 1 7 1 0 5 1
6817 138eca2101ce45e0 130 4 1 7 1 0 5 1
6818 2b233f8ddffeda1a 131 4 1 7 1 0 6 1
6819 32d7053c8c9ec2d6 130 4 1 7 1 0 6 1
6820 3222ee5e30f694dd 129 4 1 7 1 0 6 1
6821 09336c46b0737e6c 128 4 1 7 1 0 6 1
6822 dbea4ed7a9575358 128 4 1 7 1 0 6 1
6823 8b8657d6587335fa 128 4 1 7 1 0 6 1
6824 9514146423344d9a 128 4 1 7 1 0 6 1
6825 ea2354c382e95035 128 4 1 7 1 0 6 1
6826 b10e361fc68fd437 127 4 1 7 1 0 6 1
6827 8febdabbe37ae0fd 126 4 1 7 1 0 5 1
6828 17eef100b1782cfe 126 4 1 7 1 0 5 1
6829 4517af9186e8053f 126 4 1 7 1 0 5 1
6830 bd2c620b3138aa52 126 4 1 7 1 0 5 1
6831 bc8e09e26e8d31aa 126 4 1 7 1 0 5 1
6832 98f39a1ab7c2e15e 126 4 1 7 1 0 5 1
6833 d934375b51477e33 126 4 1 7 1 0 5 1
6834 388187d76b3e0ee2 126 4 1 7 1 0 5 1
6835 2390e763939ca056 125 4 1 7 1 0 5 1
6836 c146e55a25eb867e 125 4 1 7 1 0 5 1
6837 eca97608cce11df9 125 4 1 7 1 0 5 1
6838 4893a33410fe507c 125 4 1 7 1 0 5 1
6839 276566dcfceea69f 125 4 1 7 1 0 5 1
6840 54998e317929c650 126 4 1 7 1 0 5 1
6841 e4f832bab55214f7 125 4 1 7 1 0 5 1
6842 ab845316b1dd203e 125 4 1 7 1 1 5 1
6843 6084c8ca427e583d 126 4 1 7 1 1 5 1
6844 d4a56b49547406f3 126 4 1 7 1 1 5 1
6845 1b689ff12b532f52 126 4 1 7 1 1 5 1
6846 c015e5c3600d40fe 126 4 1 7 1 1 4 1
6847 faf3be48ca781eb9 124 4 1 7 1 0 4 1
6848 ef2f28704e3bed63 124 4 1 7 1 1 4 1
6849 00378974ba298f0d 124 4 1 7 1 1 4 1
6850 a1d3c1fe959fced9 125 4 1 7 1 1 4 1
6851 b3a72e62eb90216f 125 4 1 7 1 1 4 1
6852 651f85fc4bddddd6 125 4 1 7 1 1 4 1
6853 1084f6f810a1c927 124 4 1 7 1 0 4 1
6854 afa8584a9cbccb96 124 4 1 7 1 1 4 1
6855 c8070e399da8a6bb 125 4 1 7 1 1 4 1
6856 ba97b43c53e01402 125 4 1 7 1 1 4 1
6857 f5ca675b6fdd7f5a 125 4 1 7 1 1 4 1
6858 3a920cba1354a986 124 4 1 7 1 0 5 1
6859 b1f78341dbb6a09f 124 4 1 7 1 0 5 1
6860 4da1e0bb6191a292 124 4 1 7 1 1 5 1
6861 685dc6ba2a10cf77 123 4 1 7 1 1 5 1
6862 dba4d4ff342335cc 123 4 1 7 1 1 5 1
6863 3fa5b3899cf78117 122 4 1 7 1 0 5 1
6864 26e23855a1ce07f4 122 4 1 7 1 0 5 1
6865 9ace555206a71d40 122 4 1 7 1 0 5 1
6866 1266d9d08ae0952c 121 4 1 7 1 1 4 1
6867 fe0a36b97d457814 121 4 1 7 1 1 4 1
6868 4d02915cc801c3a4 119 4 1 7 1 0 4 1
6869 0a134c20a38bc85f 120 4 1 7 1 0 4 1
6870 eee0b344adcebe85 121 4 1 7 1 0 4 1
6871 fcd2c72a981a881a 121 4 1 7 1 0 4 1
6872 55d5733574ddbbcf 121 4 1 7 1 0 4 1
6873 cc42054466860b50 121 4 1 7 1 0 4 1
6874 9a432b3a48b4a707 122 4 1 7 1 0 4 1
6875 dd1e7002c4e08b78 122 4 1 7 1 0 4 1
6876 2c80a2e25ce64e7d 123 4 1 7 1 0 4 1
6877 3c93a63703c431f8 123 4 1 7 1 0 4 1
6878 2ae6f9cfb5988c89 122 4 1 7 1 0 4 0
6879 9ab7cf4bd0a74f47 122 4 1 7 1 0 4 0
6880 36607cd4a26b424e 122 4 1 7 1 0 4 0
6881 65b82972c814398e 122 4 1 7 1 0 4 0
6882 70bcc66b339ebed8 122 4 1 7 1 0 4 0
6883 362c677360c15543 122 4 1 7 1 0 4 0
6884 189fea732d69e5a0 122 4 1 7 1 0 4 0
6885 fa2687432154ca3a 121 4 1 7 1 0 4 0
6886 14653cd63b20efca 121 4 1 7 1 0 4 0
6887 24dcce1a58e47de9 122 4 1 7 1 0 4 0
6888 2a999314e6f0cd33 122 4 1 7 1 0 4 0
6889 02724e531fcca801 122 4 1 7 1 0 4 0
6890 163e85a895f3c805 123 4 1 7 1 0 4 0
6891 4cd26f4b35037017 123 4 1 7 1 0 4 0
6892 39d6851009dd6f3a 123 4 1 7 1 0 4 0
6893 2a87e4c3e3fc1367 124 4 1 7 1 0 4 0
6894 b04e4f2a08571818 124 4 1 7 1 0 4 0
6895 aa93cc98296d8ca5 124 4 1 7 1 0 4 0
6896 203309ba84ae71d0 124 4 1 7 1 0 4 0
6897 6f36da28641795da 124 4 1 7 1 0 4 0
6898 8857bfd5e719b650 126 4 1 7 1 0 5 0
6899 26c6ddad2cd3a2a2 126 4 1 7 1 0 5 0
6900 d0761da7cb49d9d7 126 4 1 7 1 0 5 0
6901 3643a2cc660ad69a 125 4 1 7 1 0 5 0
6902 c9e06d13d68d117f 125 4 1 7 1 0 5 0
6903 f9f63fba96a01fa3 125 4 1 7 1 0 5 0
6904 defc328bdd1cd470 126 4 1 7 1 0 5 0
6905 b31f9a741dc064c9 126 4 1 7 1 0 5 0
6906 5e8c8ede661ad0ca 125 4 1 7 1 0 4 0
6907 636bf8aeae6527d4 125 4 1 7 1 0 4 0
6908 43ad5e1a5d12628b 125 4 1 7 1 0 4 0
6909 df50b5cb93bd4c2f 124 4 1 7 1 0 4 0
6910 1284f73d88f4830d 124 4 1 7 1 0 4 0
6911 897cd295923dc7eb 124 4 1 7 1 0 4 0
6912 0266fddfd632edcf 124 4 1 7 1 0 4 0
6913 14cf23e8e615648e 124 4 1 7 1 0 4 0
6914 831d02f2f1a77005 124 4 1 7 1 0 4 0
6915 39442349420fc404 124 4 1 7 1 0 4 0
6916 4b4ebfa420109c8c 124 4 1 7 1 0 4 0
6917 2904836cea37d2fd 124 4 1 7 1 0 4 0
